,method,delay
921,MNE,0.015427082999849517
922,MNE,0.015386083000521467
923,MNE,0.015493459000026633
924,MNE,0.015570417000162706
925,MNE,0.015478999999686494
926,MNE,0.01567104100013239
927,MNE,0.014968582999244973
928,MNE,0.015073333000145794
929,MNE,0.015402333000565704
930,MNE,0.01523158300005889
931,MNE,0.015526832999967155
932,MNE,0.014981708000050276
933,MNE,0.014792833999308641
934,MNE,0.015456416999768408
935,MNE,0.016380082999603474
936,MNE,0.015075249999426887
937,MNE,0.015352041999904031
938,sLORETA,0.10608512500039069
939,sLORETA,0.1083195839992186
940,sLORETA,0.10572091700032615
941,sLORETA,0.10653016699961881
942,sLORETA,0.10612124999988737
943,sLORETA,0.10678845899929001
944,sLORETA,0.10601933399993868
945,sLORETA,0.10604575000070326
946,sLORETA,0.10656783300055395
947,sLORETA,0.10607445900041057
948,sLORETA,0.10712145899924508
949,sLORETA,0.10648595800012117
950,sLORETA,0.10550587499983521
951,sLORETA,0.10511425000004238
952,sLORETA,0.10626779199992598
953,sLORETA,0.10576870899967616
954,sLORETA,0.10742158399989421
955,sLORETA,0.11101887499989971
956,sLORETA,0.10726924999926268
957,sLORETA,0.10566066699993826
958,sLORETA,0.10500612500072748
959,sLORETA,0.10579558300014469
960,sLORETA,0.10533304199998383
961,sLORETA,0.10509333299978607
962,sLORETA,0.10709220900025684
963,sLORETA,0.10623620800015487
964,sLORETA,0.10631162499976199
965,sLORETA,0.1059516249997614
966,sLORETA,0.10666166599912685
967,sLORETA,0.1053810829998838
968,sLORETA,0.10585875000015221
969,sLORETA,0.10555612500047573
970,sLORETA,0.10502999999971507
971,sLORETA,0.10680137500003184
972,sLORETA,0.10614704099953087
973,sLORETA,0.10654404199976852
974,sLORETA,0.10613091700088262
975,sLORETA,0.10574129199994786
976,sLORETA,0.10534499999994296
977,sLORETA,0.10533083299924328
978,sLORETA,0.10652691599989339
979,sLORETA,0.106635916000414
980,sLORETA,0.10571633300060057
981,sLORETA,0.10718458300016209
982,sLORETA,0.10573379100060265
983,sLORETA,0.10627387500062468
984,sLORETA,0.10729916699983733
985,sLORETA,0.10556050000013784
986,sLORETA,0.10688108300018939
987,sLORETA,0.10578995899959409
988,sLORETA,0.10636295800031803
989,sLORETA,0.10546258300018962
990,sLORETA,0.10546375000012631
991,sLORETA,0.10516112500044983
992,sLORETA,0.106536459000381
993,sLORETA,0.10633104200041998
994,sLORETA,0.10660774999996647
995,sLORETA,0.10732416600058059
996,sLORETA,0.10570987499977491
997,sLORETA,0.10604441599934944
998,sLORETA,0.1067471670003215
999,sLORETA,0.10562366700014536
1000,sLORETA,0.10573733300043386
1001,sLORETA,0.10621516700030043
1002,sLORETA,0.10630983300052321
1003,sLORETA,0.10650391700073669
1004,sLORETA,0.10738512500029174
1005,sLORETA,0.10546345900002052
1006,sLORETA,0.10721399999965797
1007,sLORETA,0.10534924999956274
1008,sLORETA,0.10765679199994338
1009,sLORETA,0.10647987500033196
1010,sLORETA,0.10610258299948327
1011,sLORETA,0.10467666700060363
1012,sLORETA,0.10700866700062761
1013,sLORETA,0.1063071670005229
1014,sLORETA,0.10555775000011636
1015,sLORETA,0.10661937500026397
1016,sLORETA,0.1058221670000421
1017,sLORETA,0.10654929200063634
1018,sLORETA,0.10577733399986755
1019,sLORETA,0.10560841700043966
1020,sLORETA,0.1061744999997245
1021,sLORETA,0.10586383400004706
1022,sLORETA,0.10546716699991521
1023,sLORETA,0.10530291700069938
1024,sLORETA,0.10512558300069941
1025,sLORETA,0.10632095799974195
1026,sLORETA,0.10559112500050105
1027,sLORETA,0.10526154199942539
1028,sLORETA,0.10548783400008688
1029,sLORETA,0.10544166700037749
1030,sLORETA,0.10578549999991083
1031,sLORETA,0.10567845899913664
1032,sLORETA,0.10582412500025384
1033,sLORETA,0.10532475000036357
1034,sLORETA,0.10560283299946605
1035,sLORETA,0.10580037499948958
1036,sLORETA,0.10723320800025249
1037,sLORETA,0.10676975000023958
1038,sLORETA,0.10611129199969582
1039,sLORETA,0.10634599999957572
1040,sLORETA,0.1069045840004037
1041,sLORETA,0.10527258300044195
1042,sLORETA,0.10640133400011109
1043,sLORETA,0.10702554199997394
1044,sLORETA,0.10582045899991499
1045,sLORETA,0.10554941600003076
1046,sLORETA,0.10740816700035793
1047,sLORETA,0.10649658399961481
1048,sLORETA,0.10638154099979147
1049,sLORETA,0.10815875000025699
1050,sLORETA,0.10915791699972033
1051,sLORETA,0.10666075000062847
1052,sLORETA,0.10478237500046816
1053,sLORETA,0.1044819999997344
1054,sLORETA,0.10623408399987966
1055,sLORETA,0.1078399170000921
1056,sLORETA,0.10603662500034261
1057,sLORETA,0.10587754099924496
1058,sLORETA,0.10533162499996251
1059,sLORETA,0.10576899999978195
1060,sLORETA,0.10687208400031523
1061,sLORETA,0.1050590419999935
1062,sLORETA,0.10689804199955688
1063,sLORETA,0.10674999999991996
1064,sLORETA,0.10529574999964098
1065,sLORETA,0.10526908300016657
1066,sLORETA,0.1063672910004243
1067,sLORETA,0.10539862499990704
1068,sLORETA,0.10492308300035802
1069,sLORETA,0.10585458300010941
1070,sLORETA,0.10735674999978073
1071,sLORETA,0.10605312500047148
1072,sLORETA,0.10702958300043974
1073,sLORETA,0.10618400000021211
1074,sLORETA,0.10561266700005945
1075,sLORETA,0.10559925000052317
1076,sLORETA,0.10505062500033091
1077,sLORETA,0.10614437499953056
1078,sLORETA,0.1062632080002004
1079,sLORETA,0.10622495799998433
1080,sLORETA,0.10538362500028597
1081,sLORETA,0.10453887499988923
1082,sLORETA,0.10492070800046349
1083,sLORETA,0.10508962499989138
1084,sLORETA,0.10533766700064007
1085,sLORETA,0.10492745800002012
1086,sLORETA,0.10629129100016144
1087,sLORETA,0.10526241699972161
1088,sLORETA,0.10567237499981275
1089,sLORETA,0.10565245799989498
1090,sLORETA,0.10616554100033682
1091,sLORETA,0.10562129200025083
1092,sLORETA,0.10537883400047576
1093,sLORETA,0.105757000000267
1094,sLORETA,0.10588191700026073
1095,sLORETA,0.10532024999974965
1096,sLORETA,0.10600712500036025
1097,sLORETA,0.10535087500011286
1098,sLORETA,0.10498995800026023
1099,sLORETA,0.10568316700027935
1100,sLORETA,0.10579200000029232
1101,sLORETA,0.10588350000034552
1102,sLORETA,0.10705954100012605
1103,sLORETA,0.10533670799941319
1104,sLORETA,0.10552937499960535
1105,sLORETA,0.1059930000001259
1106,sLORETA,0.10576408399992943
1107,sLORETA,0.1067023750001681
1108,sLORETA,0.10546862499995768
1109,sLORETA,0.1056825840005331
1110,eLORETA,0.8421129170001223
1111,eLORETA,0.8333541249994596
1112,eLORETA,0.8253935419998015
1113,eLORETA,0.8438478340003712
1114,eLORETA,0.8412880000005316
1115,eLORETA,0.8359842500003651
1116,eLORETA,0.8315787080000518
1117,eLORETA,0.8415027500004726
1118,eLORETA,0.8432503329995598
1119,eLORETA,0.8177742920006494
1120,eLORETA,0.8369817920001879
1121,eLORETA,0.8365996250004173
1122,eLORETA,0.8226699169999847
1123,eLORETA,0.8387839170000007
1124,eLORETA,0.8289755420000802
1125,eLORETA,0.8275261250000767
1126,eLORETA,0.8164774169999873
1127,eLORETA,0.8610515829996075
1128,eLORETA,0.844048417000522
1129,eLORETA,0.8397507500003485
1130,eLORETA,0.8345130000006975
1131,eLORETA,0.8405808330007858
1132,eLORETA,0.8541534169999068
1133,eLORETA,0.8296252920008556
1134,LCMV,0.07249450000017532
1135,LCMV,0.0662676250003642
1136,LCMV,0.06887854200067522
1137,LCMV,0.06413137500021548
1138,LCMV,0.06665391699971224
1139,LCMV,0.06403475000024628
1140,LCMV,0.06383283299965115
1141,LCMV,0.06387237499984622
1142,LCMV,0.06400500000017928
1143,LCMV,0.07379695800045738
1144,LCMV,0.06447570899945276
1145,LCMV,0.06391749999966123
1146,LCMV,0.06386012500024663
1147,LCMV,0.06394329199974891
1148,LCMV,0.06354929100052686
1149,LCMV,0.06358091600031912
1150,LCMV,0.06406187500033411
1151,LCMV,0.06397845900028187
1152,LCMV,0.06385891699937929
1153,LCMV,0.0638595410000562
1154,LCMV,0.064005874999566
1155,LCMV,0.06390345799991337
1156,LCMV,0.06364825000036944
1157,LCMV,0.06386216700047953
1158,LCMV,0.06426995800029545
1159,LCMV,0.06355775000065478
1160,LCMV,0.06405933299993194
1161,LCMV,0.06367504199988616
1162,LCMV,0.06377429200074403
1163,LCMV,0.06440420899980381
1164,LCMV,0.06422754200048075
1165,LCMV,0.06805029199949786
1166,LCMV,0.06409187500048574
1167,LCMV,0.0649911250002333
1168,LCMV,0.06477620899931935
1169,LCMV,0.06471354200039059
1170,LCMV,0.06845220899958804
1171,LCMV,0.0652963330003331
1172,LCMV,0.06422558399935951
1173,LCMV,0.06899704100032977
1174,LCMV,0.06475808300001518
1175,LCMV,0.06477358300071501
1176,LCMV,0.06454483299967251
1177,LCMV,0.06451645900051517
1178,LCMV,0.06465233299968531
1179,LCMV,0.06495804200039856
1180,LCMV,0.06462333299987222
1181,LCMV,0.06493475000024773
1182,LCMV,0.06475495799986675
1183,LCMV,0.06449304099987785
1184,LCMV,0.06619924999995419
1185,LCMV,0.06459066600018559
1186,LCMV,0.06452791699939553
1187,LCMV,0.06388895899999625
1188,LCMV,0.06381191600030434
1189,LCMV,0.06369783399986773
1190,LCMV,0.06393024999943009
1191,LCMV,0.06359324999993987
1192,LCMV,0.06692495799961762
1193,LCMV,0.0637891659998786
1194,LCMV,0.06665329199950065
1195,LCMV,0.06394641600036266
1196,LCMV,0.06383458300024358
1197,LCMV,0.06413370800055418
1198,LCMV,0.06458262500018463
1199,LCMV,0.06374716600021202
1200,LCMV,0.06491837500016118
1201,LCMV,0.06367479199980153
1202,LCMV,0.0665355000001
1203,LCMV,0.06382704099996772
1204,LCMV,0.06796579199999542
1205,LCMV,0.0643879580002249
1206,LCMV,0.06404583299990918
1207,LCMV,0.06854429200029699
1208,LCMV,0.06411179200040351
1209,LCMV,0.06400695799948153
1210,LCMV,0.0640136669999265
1211,LCMV,0.06347158400058106
1212,LCMV,0.06394612500025687
1213,LCMV,0.06390725000073871
1214,LCMV,0.06380058399918198
1215,LCMV,0.0646230000002106
1216,LCMV,0.0638060419996691
1217,LCMV,0.06423287500001607
1218,LCMV,0.06556516700038628
1219,LCMV,0.06921429199974227
1220,LCMV,0.06586316699940653
1221,LCMV,0.06605079100063449
1222,LCMV,0.06422341699999379
1223,LCMV,0.06739749999997002
1224,LCMV,0.06422816699978284
1225,LCMV,0.06380887499926757
1226,LCMV,0.0639719580003657
1227,LCMV,0.06399887499992474
1228,LCMV,0.06393958299941005
1229,LCMV,0.06392975000017032
1230,LCMV,0.06395166700076516
1231,LCMV,0.06363704100022005
1232,LCMV,0.06388916699961555
1233,LCMV,0.06402150000030815
1234,LCMV,0.0640287090000129
1235,LCMV,0.06387516599988885
1236,LCMV,0.06402854200041475
1237,LCMV,0.06359883300046931
1238,LCMV,0.06755083400003059
1239,LCMV,0.06370349999997416
1240,LCMV,0.06432579200009059
1241,LCMV,0.06360891599979368
1242,LCMV,0.06410154100012733
1243,LCMV,0.06436670800030697
1244,LCMV,0.06369025000003603
1245,LCMV,0.06382200000007288
1246,LCMV,0.06396483300068212
1247,LCMV,0.06630470799973409
1248,LCMV,0.06336808299965924
1249,LCMV,0.06418620800013741
1250,LCMV,0.06374687500010623
1251,LCMV,0.06348170799992658
1252,LCMV,0.07418320800024958
1253,LCMV,0.06391108299976622
1254,LCMV,0.06820587499987596
1255,LCMV,0.06462595800076087
1256,LCMV,0.06649879199994757
1257,LCMV,0.06399525000051653
1258,LCMV,0.06394716699924174
1259,LCMV,0.06402358400009689
1260,LCMV,0.06415875000038795
1261,LCMV,0.06402895900009753
1262,LCMV,0.06371308399957343
1263,LCMV,0.06405458300014288
1264,LCMV,0.06817066699932184
1265,LCMV,0.06669041599980119
1266,LCMV,0.06374433299970406
1267,LCMV,0.0636765839999498
1268,LCMV,0.06425724999917293
1269,LCMV,0.06766820899974846
1270,LCMV,0.06485991699992155
1271,LCMV,0.06384520799929305
1272,LCMV,0.06375808299981145
1273,LCMV,0.06401154199920711
1274,LCMV,0.06376025000008667
1275,LCMV,0.06374649999997928
1276,LCMV,0.07367412500025239
1277,LCMV,0.06376616699981241
1278,LCMV,0.06368912499965518
1279,LCMV,0.06373520899978757
1280,LCMV,0.0636181250001755
1281,LCMV,0.06401787499999045
1282,LCMV,0.06399204100034694
1283,LCMV,0.06393979200038302
1284,LCMV,0.06408554100016772
1285,LCMV,0.06374733400025434
1286,LCMV,0.06341145799979131
1287,LCMV,0.06405329199969856
1288,LCMV,0.06381320799937384
1289,LCMV,0.0638254160003271
1290,LCMV,0.06664637500034587
1291,LCMV,0.06403845900058514
1292,LCMV,0.06406383299963636
1293,LCMV,0.06389554199995473
1294,LCMV,0.06543583299935563
1295,LCMV,0.06414129200038587
1296,LCMV,0.06368833299984544
1297,LCMV,0.06785516699983418
1298,LCMV,0.06433362499956274
1299,LCMV,0.06444991599983041
1300,LCMV,0.06376895799985505
1301,LCMV,0.06341008399977
1302,LCMV,0.06404850000035367
1303,LCMV,0.06395816700023715
1304,LCMV,0.06436808399939764
1305,LCMV,0.06419033400015905
1306,LCMV,0.06376508399989689
1307,LCMV,0.06374387500000012
1308,LCMV,0.06406116699963604
1309,LCMV,0.06387625000024855
1310,LCMV,0.0640518330001214
1311,LCMV,0.06387329100016359
1312,LCMV,0.06832462500005931
1313,LCMV,0.06388641699959408
1314,LCMV,0.06650216600064596
1315,LCMV,0.0652879170002052
1316,LCMV,0.06355466700006218
1317,LCMV,0.06394958300006692
1318,LCMV,0.06362895799975377
1319,LCMV,0.06676808399970469
1320,LCMV,0.06389804200080107
1321,LCMV,0.06380245799937256
1322,LCMV,0.06354095799997594
1323,LCMV,0.06424833300025057
1324,LCMV,0.0645627499998227
1325,LCMV,0.06423450000056619
1326,LCMV,0.0686510419991464
1327,LCMV,0.06421399999999267
1328,LCMV,0.06383558299967262
1329,LCMV,0.06387112500033254
1330,LCMV,0.06385770799988677
1331,LCMV,0.06361575000028097
1332,LCMV,0.06376408300002367
1333,LCMV,0.06405795800037595
1334,LCMV,0.06349554200005514
1335,LCMV,0.06404483300048014
1336,LCMV,0.06353412499993283
1337,LCMV,0.06826908299990464
1338,LCMV,0.06403725000018312
1339,LCMV,0.06366745800005447
1340,LCMV,0.06787825000083103
1341,LCMV,0.06436387499979901
1342,LCMV,0.06441216699931829
1343,LCMV,0.06665966600030515
1344,LCMV,0.06374645800042344
1345,LCMV,0.06370250000054511
1346,LCMV,0.06355191599959653
1347,LCMV,0.06355741599963949
1348,LCMV,0.06369383400033257
1349,LCMV,0.06786654200004705
1350,LCMV,0.0639332499995362
1351,LCMV,0.06339004100027523
1352,LCMV,0.06705258399961167
1353,LCMV,0.06373487500059127
1354,LCMV,0.06420329100001254
1355,LCMV,0.06801470899972628
1356,LCMV,0.06408124999961728
1357,LCMV,0.0634916670005623
1358,LCMV,0.06395241700010956
1359,LCMV,0.06370862500079966
1360,LCMV,0.06367362499986484
1361,LCMV,0.06357050000042364
1362,LCMV,0.0649386669992964
1363,LCMV,0.06637437500012311
1364,LCMV,0.0637957090002601
1365,LCMV,0.0641694579999239
1366,LCMV,0.06354979200023081
1367,LCMV,0.0684882909999942
1368,LCMV,0.06396225000025879
1369,LCMV,0.06401974999971571
1370,LCMV,0.06337745800010453
1371,LCMV,0.06389895899974363
1372,LCMV,0.06393083399962052
1373,LCMV,0.06372862499938492
1374,LCMV,0.06399750000036875
1375,LCMV,0.06405945799997426
1376,LCMV,0.0636940840004172
1377,LCMV,0.06376962500053196
1378,LCMV,0.0638764169998467
1379,LCMV,0.06424637500003882
1380,LCMV,0.06369024999912654
1381,LCMV,0.06333241700031067
1382,LCMV,0.06399725000028411
1383,LCMV,0.06769012499989913
1384,LCMV,0.06404520900014177
1385,LCMV,0.06366295799944055
1386,LCMV,0.0642440000001443
1387,LCMV,0.06327595800030394
1388,LCMV,0.06481408299987379
1389,LCMV,0.06375833400034026
1390,LCMV,0.06838704199981294
1391,LCMV,0.06381312499979686
1392,LCMV,0.06388041699938185
1393,LCMV,0.06389499999932013
1394,LCMV,0.06316662500012171
1395,LCMV,0.06403620799937926
1396,LCMV,0.0638556250005422
1397,LCMV,0.06368441700033145
1398,LCMV,0.06420270799935679
1399,LCMV,0.06507670800056076
1400,LCMV,0.06388329200035514
